algorithm,parameters,dataset,count,qps,distcomps,build,indexsize,queriessize,mean_ssd_ios,mean_latency,recall/ap
team11,"FaissIVFPQ(nprobe=8,quantizer_efSearch=64)",msturing-1B,10,45090.42856775808,9744.4858,1000000.0,43818656.0,971.7950658675385,0,0,0.60481
team11,"FaissIVFPQ(nprobe=4,quantizer_efSearch=32)",msturing-1B,10,83435.89329414212,5077.74381,1000000.0,43818656.0,525.1775257624818,0,0,0.509857
team11,"FaissIVFPQ(nprobe=256,quantizer_efSearch=256)",msturing-1B,10,3291.682648757046,234882.69153,1000000.0,43818656.0,13311.932125822068,0,0,0.745946
team11,"FaissIVFPQ(nprobe=2,quantizer_efSearch=4)",msturing-1B,10,273915.16167921206,2185.28185,1000000.0,43818656.0,159.971634032135,0,0,0.171794
team11,"FaissIVFPQ(nprobe=64,quantizer_efSearch=512)",msturing-1B,10,5801.863433425054,64725.89904,1000000.0,43818656.0,7552.514205618286,0,0,0.726539
team11,"FaissIVFPQ(nprobe=64,quantizer_efSearch=256)",msturing-1B,10,8435.69995758522,64715.25441,1000000.0,43818656.0,5194.430363848954,0,0,0.72321
team11,"FaissIVFPQ(nprobe=2,quantizer_efSearch=8)",msturing-1B,10,207557.53563827233,2429.81088,1000000.0,43818656.0,211.11570758079532,0,0,0.28778800000000004
team11,"FaissIVFPQ(nprobe=32,quantizer_efSearch=128)",msturing-1B,10,17914.865112423435,34404.33765,1000000.0,43818656.0,2445.938371571274,0,0,0.693847
team11,"FaissIVFPQ(nprobe=32,quantizer_efSearch=256)",msturing-1B,10,12109.108264903834,34476.58399,1000000.0,43818656.0,3618.65259120697,0,0,0.703611
team11,"FaissIVFPQ(nprobe=128,quantizer_efSearch=512)",msturing-1B,10,4268.467600119859,122507.85252,1000000.0,43818656.0,10265.66442691742,0,0,0.7404200000000001
team11,"FaissIVFPQ(nprobe=128,quantizer_efSearch=128)",msturing-1B,10,6608.755433708084,122589.29405,1000000.0,43818656.0,6630.3945484957885,0,0,0.724766
team11,"FaissIVFPQ(nprobe=1,quantizer_efSearch=4)",msturing-1B,10,338317.4403954333,1124.93886,1000000.0,43818656.0,129.51935303359986,0,0,0.143197
team11,"FaissIVFPQ(nprobe=2,quantizer_efSearch=16)",msturing-1B,10,146443.8442179474,2576.06125,1000000.0,43818656.0,299.2181490045166,0,0,0.382845
team11,"FaissIVFPQ(nprobe=128,quantizer_efSearch=256)",msturing-1B,10,5598.844377623893,122591.32834,1000000.0,43818656.0,7826.37505966835,0,0,0.7366729999999999
team11,"FaissIVFPQ(nprobe=1,quantizer_efSearch=16)",msturing-1B,10,167261.61065962256,1325.83958,1000000.0,43818656.0,261.9767669771576,0,0,0.307412
team11,"FaissIVFPQ(nprobe=1,quantizer_efSearch=8)",msturing-1B,10,245603.2360594839,1249.47737,1000000.0,43818656.0,178.41237234100342,0,0,0.234375
team11,"FaissIVFPQ(nprobe=2,quantizer_efSearch=32)",msturing-1B,10,96241.13149706754,2648.51522,1000000.0,43818656.0,455.3007151763916,0,0,0.442089
team11,"FaissIVFPQ(nprobe=8,quantizer_efSearch=32)",msturing-1B,10,64788.39256572325,9601.53994,1000000.0,43818656.0,676.334977064743,0,0,0.554759
team11,"FaissIVFPQ(nprobe=4,quantizer_efSearch=16)",msturing-1B,10,118277.3145381724,4941.27993,1000000.0,43818656.0,370.4738831034088,0,0,0.43595100000000003
team11,"FaissIVFPQ(nprobe=16,quantizer_efSearch=32)",random-xs,10,91702.82915737461,1510.496,1000000.0,100180.0,1.092441759109497,0,0,0.9722
team11,"FaissIVFPQ(nprobe=32,quantizer_efSearch=32)",random-xs,10,52185.48517536984,3011.832,1000000.0,100180.0,1.9196908807754516,0,0,0.9773
team11,"FaissIVFPQ(nprobe=64,quantizer_efSearch=128)",random-xs,10,24452.590830651556,5940.75,1000000.0,100180.0,4.096907386779785,0,0,0.9802
team11,"FaissIVFPQ(nprobe=128,quantizer_efSearch=128)",random-xs,10,13230.282976314022,11476.57,1000000.0,100180.0,7.572022471427918,0,0,0.9802
team11,"FaissIVFPQ(nprobe=128,quantizer_efSearch=32)",random-xs,10,13718.218003774362,11472.176,1000000.0,100180.0,7.302697768211365,0,0,0.9793
team11,"FaissIVFPQ(nprobe=64,quantizer_efSearch=512)",random-xs,10,21114.890103804835,5940.75,1000000.0,100180.0,4.744519128799438,0,0,0.9802
team11,"FaissIVFPQ(nprobe=32,quantizer_efSearch=16)",random-xs,10,53163.78938829315,3018.422,1000000.0,100180.0,1.8843653011322021,0,0,0.9753999999999999
team11,"FaissIVFPQ(nprobe=16,quantizer_efSearch=128)",random-xs,10,72470.52318750432,1509.722,1000000.0,100180.0,1.3823551368713378,0,0,0.9724999999999999
team11,"FaissIVFPQ(nprobe=64,quantizer_efSearch=256)",random-xs,10,21324.656308468235,5940.75,1000000.0,100180.0,4.6978482818603515,0,0,0.9802
team11,"FaissIVFPQ(nprobe=32,quantizer_efSearch=256)",random-xs,10,33554.96887950207,3008.066,1000000.0,100180.0,2.9855488872528078,0,0,0.9776
team11,"FaissIVFPQ(nprobe=128,quantizer_efSearch=512)",random-xs,10,12145.679677296986,11476.58,1000000.0,100180.0,8.248200402259826,0,0,0.9802
team11,"FaissIVFPQ(nprobe=32,quantizer_efSearch=64)",random-xs,10,48478.97547331191,3008.104,1000000.0,100180.0,2.066462812423706,0,0,0.9776
team11,"FaissIVFPQ(nprobe=128,quantizer_efSearch=64)",random-xs,10,13316.476755002841,11484.98,1000000.0,100180.0,7.5230109167099,0,0,0.9801
team11,"FaissIVFPQ(nprobe=32,quantizer_efSearch=128)",random-xs,10,43804.741514360314,3008.066,1000000.0,100180.0,2.2869670391082764,0,0,0.9776
team11,"FaissIVFPQ(nprobe=16,quantizer_efSearch=64)",random-xs,10,84288.98133076103,1509.766,1000000.0,100180.0,1.1885302019119264,0,0,0.9724999999999999
team11,"FaissIVFPQ(nprobe=64,quantizer_efSearch=64)",random-xs,10,26127.52597612937,5942.014,1000000.0,100180.0,3.834270420074463,0,0,0.9801
team11,"FaissIVFPQ(nprobe=16,quantizer_efSearch=8)",random-xs,10,79721.4323728427,1519.718,1000000.0,100180.0,1.2566256904602051,0,0,0.9593
team11,"FaissIVFPQ(nprobe=128,quantizer_efSearch=256)",random-xs,10,11931.194369931245,11476.58,1000000.0,100180.0,8.396477074623109,0,0,0.9802
team11,"FaissIVFPQ(nprobe=64,quantizer_efSearch=32)",random-xs,10,27180.320644918804,5953.01,1000000.0,100180.0,3.6857548999786376,0,0,0.9797
team11,"FaissIVFPQ(nprobe=16,quantizer_efSearch=16)",random-xs,10,94988.3141588912,1513.798,1000000.0,100180.0,1.054656047821045,0,0,0.9682999999999999
team11,"FaissIVFPQ(nprobe=64,quantizer_efSearch=16)",random-xs,10,27144.260576369248,5943.556,1000000.0,100180.0,3.6906512784957886,0,0,0.9778
ibuddy-t1,"FaissIVFPQ(nprobe=4,quantizer_efSearch=8)",bigann-1B,10,157549.11314617124,4977.0801,1000000.0,44019788.0,279.40359117832185,0,0,0.32964000000000004
buddy-t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=8)",bigann-1B,10,102322.55861042668,9936.012,1000000.0,44019788.0,430.20609138202667,0,0,0.40381999999999996
buddy-t1,"FaissIVFPQ(nprobe=16,quantizer_efSearch=32)",bigann-1B,10,39976.97249280391,19686.379,1000000.0,44019788.0,1101.1286061725616,0,0,0.52309
buddy-t1,"FaissIVFPQ(nprobe=128,quantizer_efSearch=64)",bigann-1B,10,6701.528921136838,152193.2372,1000000.0,44019788.0,6568.618671652699,0,0,0.65124
buddy-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=128)",bigann-1B,10,10801.512514193018,77058.5433,1000000.0,44019788.0,4075.335555289936,0,0,0.6298600000000001
buddy-t1,"FaissIVFPQ(nprobe=16,quantizer_efSearch=16)",bigann-1B,10,45570.299097243274,19746.5304,1000000.0,44019788.0,965.9754022255897,0,0,0.50839
buddy-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=32)",bigann-1B,10,13176.702990555495,77328.6604,1000000.0,44019788.0,3340.728559454632,0,0,0.6176999999999999
buddy-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=64)",bigann-1B,10,12224.406821155959,77170.1085,1000000.0,44019788.0,3600.975380156517,0,0,0.62765
buddy-t1,"FaissIVFPQ(nprobe=128,quantizer_efSearch=32)",bigann-1B,10,6824.489583401129,152079.9624,1000000.0,44019788.0,6450.268179332733,0,0,0.63652
buddy-t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=16)",bigann-1B,10,87359.49345996835,9893.5842,1000000.0,44019788.0,503.89243637466427,0,0,0.43705999999999995
kst_ann_t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=32)",bigann-1B,10,66612.3092022825,9424.8646,1000000.0,59946616.0,899.933011149025,0,0,0.49187000000000003
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=256)",bigann-1B,10,9205.241823093957,55887.0556,1000000.0,59946616.0,6512.226093790055,0,0,0.7123
kst_ann_t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=64)",bigann-1B,10,16249.843576566123,37463.793,1000000.0,59946616.0,3689.058034161568,0,0,0.67381
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=64)",bigann-1B,10,11191.19412379488,55958.145,1000000.0,59946616.0,5356.587986668968,0,0,0.70988
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=128)",bigann-1B,10,10249.61902723161,55901.5736,1000000.0,59946616.0,5848.667725183868,0,0,0.71219
kst_ann_t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=64)",bigann-1B,10,8320.461754141232,74342.4151,1000000.0,59946616.0,7204.722258372689,0,0,0.72985
kst_ann_t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=32)",bigann-1B,10,17439.81019676784,37524.1208,1000000.0,59946616.0,3437.343372642326,0,0,0.66686
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=96)",bigann-1B,10,10644.263731221621,55919.4577,1000000.0,59946616.0,5631.823629488373,0,0,0.71138
kst_ann_t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=128)",bigann-1B,10,14854.444783648687,37432.0517,1000000.0,59946616.0,4035.6012542446138,0,0,0.67519
kst_ann_t1,"FaissIVFPQ(nprobe=16,quantizer_efSearch=64)",bigann-1B,10,35605.47846593446,18803.8801,1000000.0,59946616.0,1683.6346141887666,0,0,0.5923700000000001
kst_ann_t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=32)",deep-1B,10,69460.0592205934,9659.5173,1000000.0,59865324.0,861.8668724407197,0,0,0.53951
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=256)",deep-1B,10,9614.604704258865,57403.6261,1000000.0,59865324.0,6226.4987320261,0,0,0.75211
kst_ann_t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=64)",deep-1B,10,16391.414553927127,38474.8955,1000000.0,59865324.0,3652.2365902616502,0,0,0.71569
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=64)",deep-1B,10,11275.156238575122,57526.6362,1000000.0,59865324.0,5309.489530192565,0,0,0.7498199999999999
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=128)",deep-1B,10,10596.212267624653,57439.5464,1000000.0,59865324.0,5649.690897841931,0,0,0.7518900000000001
kst_ann_t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=64)",deep-1B,10,8387.557877753705,76566.8522,1000000.0,59865324.0,7137.396232910729,0,0,0.76973
kst_ann_t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=32)",deep-1B,10,17307.739762289606,38570.0483,1000000.0,59865324.0,3458.875903047466,0,0,0.71013
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=96)",deep-1B,10,10906.352580931023,57465.3714,1000000.0,59865324.0,5489.032520796204,0,0,0.75142
kst_ann_t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=128)",deep-1B,10,15204.074715687373,38428.8152,1000000.0,59865324.0,3937.4526315785406,0,0,0.7172
kst_ann_t1,"FaissIVFPQ(nprobe=16,quantizer_efSearch=64)",deep-1B,10,36452.96786826431,19283.6208,1000000.0,59865324.0,1642.262002269459,0,0,0.63873
kst_ann_t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=32)",msturing-1B,10,66824.77850163386,10069.2102,1000000.0,59792456.0,894.7647465608596,0,0,0.593676
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=256)",msturing-1B,10,9099.132505939227,54325.28295,1000000.0,59792456.0,6571.225988957957,0,0,0.766613
kst_ann_t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=64)",msturing-1B,10,15615.604301120746,37104.68467,1000000.0,59792456.0,3829.0196682115366,0,0,0.713444
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=64)",msturing-1B,10,10939.395109902307,54358.29073,1000000.0,59792456.0,5465.79179189497,0,0,0.7304
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=128)",msturing-1B,10,10290.569001704127,54360.34076,1000000.0,59792456.0,5810.4130092416,0,0,0.756419
kst_ann_t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=64)",msturing-1B,10,8413.39183312635,71367.53788,1000000.0,59792456.0,7106.81936440628,0,0,0.740756
kst_ann_t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=32)",msturing-1B,10,16490.77389595115,37066.83411,1000000.0,59792456.0,3625.812613602104,0,0,0.668101
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=96)",msturing-1B,10,10625.881372482654,54365.84108,1000000.0,59792456.0,5627.058490869445,0,0,0.747961
kst_ann_t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=128)",msturing-1B,10,14235.256436820593,37117.2022,1000000.0,59792456.0,4200.30761408289,0,0,0.736908
kst_ann_t1,"FaissIVFPQ(nprobe=16,quantizer_efSearch=64)",msturing-1B,10,35700.37892090531,19349.76173,1000000.0,59792456.0,1674.8409346710584,0,0,0.675843
kst_ann_t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=32)",msspacev-1B,10,66317.82777350798,11719.36700095511,1000000.0,59671612.0,899.7823662710052,0,0,0.6508561877473051
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=256)",msspacev-1B,10,9281.563000385271,62863.661822895345,1000000.0,59671612.0,6429.0477797245,0,0,0.7704564060581253
kst_ann_t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=64)",msspacev-1B,10,15586.713499063988,43059.948935734756,1000000.0,59671612.0,3828.3639462278816,0,0,0.7383749488334016
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=64)",msspacev-1B,10,10753.174420887568,63217.461932050755,1000000.0,59671612.0,5549.208974429962,0,0,0.7523673079547005
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=128)",msspacev-1B,10,10131.539723047565,63006.51719197708,1000000.0,59671612.0,5889.688401878051,0,0,0.7645415472779369
kst_ann_t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=64)",msspacev-1B,10,8181.474586039804,83086.98437713194,1000000.0,59671612.0,7293.503313182532,0,0,0.7606119525173967
kst_ann_t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=32)",msspacev-1B,10,16080.388207300111,43206.205723836814,1000000.0,59671612.0,3710.8315564738987,0,0,0.7161993450675399
kst_ann_t1,"FaissIVFPQ(nprobe=48,quantizer_efSearch=96)",msspacev-1B,10,10433.456586723076,63084.45442761632,1000000.0,59671612.0,5719.256269866894,0,0,0.7608916632555601
kst_ann_t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=128)",msspacev-1B,10,14425.00863011931,42913.43553008596,1000000.0,59671612.0,4136.6777331007015,0,0,0.748891390367035
kst_ann_t1,"FaissIVFPQ(nprobe=16,quantizer_efSearch=64)",msspacev-1B,10,36263.780216396706,22361.335379997272,1000000.0,59671612.0,1645.4879122893929,0,0,0.7068972574703234
